source,raw_text,clean_text,tokens,token_len,lang
youtube,Tuyệt quá cô ơiii chúc mừng cô❤️,tuyệt quá cô ơii chúc_mừng cô,"['tuyệt', 'quá', 'cô', 'ơii', 'chúc_mừng', 'cô']",6,vi
youtube,Khi nào ms ăn đc mâm hải sản như cô Quỳnh,khi nào mới ăn được mâm hải_sản như cô quỳnh,"['khi', 'nào', 'mới', 'ăn', 'được', 'mâm', 'hải_sản', 'như', 'cô', 'quỳnh']",10,vi
youtube,Chúc c quynh và bé sa nhiều sức khỏe...,chúc c_quynh và bé sa nhiều sức khỏe ..,"['chúc', 'c_quynh', 'và', 'bé', 'sa', 'nhiều', 'sức', 'khỏe', '..']",9,vi
youtube,Bé SA ngồi trong xe cute quá :3,bé sa_ngồi trong xe cute quá,"['bé', 'sa_ngồi', 'trong', 'xe', 'cute', 'quá']",6,vi
youtube,congratulation😊,congratulation,['congratulation'],1,vi
youtube,Đang ăn cơm mà cô quỳnh cứ &quot; đại tiện&quot; &quot;phình đại tiện&quot;😂😂😂,đang ăn cơm mà cô quỳnh cứ đại_tiện phình đại_tiện,"['đang', 'ăn', 'cơm', 'mà', 'cô', 'quỳnh', 'cứ', 'đại_tiện', 'phình', 'đại_tiện']",10,vi
youtube,Giọng Quỳnh hơi trầm,giọng quỳnh_hơi trầm,"['giọng', 'quỳnh_hơi', 'trầm']",3,vi
youtube,"Nhin e an chi them gan chet .chuc <a href=""http://e.moi/"">e.moi</a> ngay mot  thanh cong hon nua.chuc gd e hp.yeu hai me con qua.💖💖💖💖",nhin em an_chi them gan chet chuc em.moi ngay mot_thanh cong_hon nua.chuc gd em hp.yeu hai me con qua,"['nhin', 'em', 'an_chi', 'them', 'gan', 'chet', 'chuc', 'em.moi', 'ngay', 'mot_thanh', 'cong_hon', 'nua.chuc', 'gd', 'em', 'hp.yeu', 'hai', 'me', 'con', 'qua']",19,vi
youtube,Mung 3treu sur hay k mung chi cung an nhu vay thoi. Co gi khac dau .an k so map sao chi...kkkk an toan thu giu k ha,mung treu sur hay không mung chi cung_an nhu vay thoi co gi khac dau an không so map sao chi .. kk an_toan thu giu không,"['mung', 'treu', 'sur', 'hay', 'không', 'mung', 'chi', 'cung_an', 'nhu', 'vay', 'thoi', 'co', 'gi', 'khac', 'dau', 'an', 'không', 'so', 'map', 'sao', 'chi', '..', 'kk', 'an_toan', 'thu', 'giu', 'không']",27,vi
youtube,Nhìn c ăn hấp dẫn quá,nhìn ăn hấp_dẫn quá,"['nhìn', 'ăn', 'hấp_dẫn', 'quá']",4,vi
youtube,"Quỳnh làm yutiber có tâm ghê ,chịu đầu tư",quỳnh làm yutiber có tâm ghê_chịu đầu_tư,"['quỳnh', 'làm', 'yutiber', 'có', 'tâm', 'ghê_chịu', 'đầu_tư']",7,vi
youtube,"<a href=""https://www.youtube.com/watch?v=p8KWdCzUHZM&amp;t=1162"">19:22</a> có ai giống mình kiểu cảm giác khi cậu bé bị cắt đôi ko",có ai giống mình kiểu cảm_giác khi cậu bé bị cắt đôi không,"['có', 'ai', 'giống', 'mình', 'kiểu', 'cảm_giác', 'khi', 'cậu', 'bé', 'bị', 'cắt', 'đôi', 'không']",13,vi
youtube,Mình thì có cái cảm giác là Huỳnh đang cat cái đầu phan của mình,mình thì có cái cảm_giác là huỳnh đang cat cái đầu phan của mình,"['mình', 'thì', 'có', 'cái', 'cảm_giác', 'là', 'huỳnh', 'đang', 'cat', 'cái', 'đầu', 'phan', 'của', 'mình']",14,vi
youtube,Là sao ko hiểu,là sao không hiểu,"['là', 'sao', 'không', 'hiểu']",4,vi
youtube,Chị Quỳnh làm món gì cũng ngon,chị quỳnh làm món gì cũng ngon,"['chị', 'quỳnh', 'làm', 'món', 'gì', 'cũng', 'ngon']",7,vi
youtube,Thích Quỳnh lắm luôn!,thích quỳnh lắm luôn,"['thích', 'quỳnh', 'lắm', 'luôn']",4,vi
youtube,Em yêu chi,em yêu chi,"['em', 'yêu', 'chi']",3,vi
youtube,U có người Việt lun,có người việt lun,"['có', 'người', 'việt', 'lun']",4,vi
youtube,😋 vn,vn,['vn'],1,vi
youtube,Coi cờ nhíp chị quỳnh ăn cơm vs nước tương cũng cảm thấy ngon,coi cờ nhíp chị quỳnh ăn cơm với nước_tương cũng cảm_thấy ngon,"['coi', 'cờ', 'nhíp', 'chị', 'quỳnh', 'ăn', 'cơm', 'với', 'nước_tương', 'cũng', 'cảm_thấy', 'ngon']",12,vi
youtube,Chúc chị Quỳnh luôn thành công nha.,chúc chị quỳnh luôn thành_công,"['chúc', 'chị', 'quỳnh', 'luôn', 'thành_công']",5,vi
youtube,Bữa tiệc hải sản trông mà thèm 😋😋😋😋😋😋,bữa tiệc hải_sản trông mà thèm,"['bữa', 'tiệc', 'hải_sản', 'trông', 'mà', 'thèm']",6,vi
youtube,biết chồng với con ko ăn được hải sản xong toàn làm video về hải sản thui 😢🥺🥺🥺,biết chồng với con không ăn được hải_sản xong toàn làm video về hải_sản thôi,"['biết', 'chồng', 'với', 'con', 'không', 'ăn', 'được', 'hải_sản', 'xong', 'toàn', 'làm', 'video', 'về', 'hải_sản', 'thôi']",15,vi
youtube,chúc mừng chị được 3 triệusub,chúc_mừng chị được triệusub,"['chúc_mừng', 'chị', 'được', 'triệusub']",4,vi
youtube,"mừng 3tr sub nha chị quỳnh, cái mâm hải sản chà bá lửa luôn :))))))",mừng tr sub chị quỳnh cái mâm hải_sản chà_bá lửa luôn,"['mừng', 'tr', 'sub', 'chị', 'quỳnh', 'cái', 'mâm', 'hải_sản', 'chà_bá', 'lửa', 'luôn']",11,vi
youtube,Ông chồng hiền dễ sợ,ông chồng hiền_dễ sợ,"['ông', 'chồng', 'hiền_dễ', 'sợ']",4,vi
youtube,Chúc mừng chị Quỳnh,chúc_mừng chị quỳnh,"['chúc_mừng', 'chị', 'quỳnh']",3,vi
youtube,Rổ cherry nhìn đẹp và ngon quá cô ơi 🍒🍒🍒🍒🍒🍒,rổ cherry nhìn đẹp và ngon quá cô,"['rổ', 'cherry', 'nhìn', 'đẹp', 'và', 'ngon', 'quá', 'cô']",8,vi
youtube,Tôi nghĩ  một vài năm nữa bạn bị gút y ban ăn mà tôi thầy ngưỡng mộ thật,tôi nghĩ một_vài năm nữa bạn bị gút y_ban ăn mà tôi thầy ngưỡng_mộ thật,"['tôi', 'nghĩ', 'một_vài', 'năm', 'nữa', 'bạn', 'bị', 'gút', 'y_ban', 'ăn', 'mà', 'tôi', 'thầy', 'ngưỡng_mộ', 'thật']",15,vi
youtube,Hoành tráng quá chừng😄,hoành_tráng quá_chừng,"['hoành_tráng', 'quá_chừng']",2,vi
youtube,"Em là fan cứng của chị ấy, theo dõi c từ lúc c ăn mừng 300 ngàn sub. Yêu 2 mẹ con",em là fan cứng của chị ấy theo_dõi từ lúc ăn_mừng ngàn sub yêu mẹ_con,"['em', 'là', 'fan', 'cứng', 'của', 'chị', 'ấy', 'theo_dõi', 'từ', 'lúc', 'ăn_mừng', 'ngàn', 'sub', 'yêu', 'mẹ_con']",15,vi
youtube,Con ốc vòi voi đâu Quỳnh ơi,con ốc vòi voi đâu quỳnh,"['con', 'ốc', 'vòi', 'voi', 'đâu', 'quỳnh']",6,vi
youtube,Nhìn tôm ngon quá,nhìn tôm ngon quá,"['nhìn', 'tôm', 'ngon', 'quá']",4,vi
youtube,Làm gì có ích cho xã hội với chị ơi. Làm mấy video ăn con nọ con kia tổn phước lắm,làm gì có_ích cho xã_hội với chị làm mấy video_ăn con nọ con kia tổn_phước lắm,"['làm', 'gì', 'có_ích', 'cho', 'xã_hội', 'với', 'chị', 'làm', 'mấy', 'video_ăn', 'con', 'nọ', 'con', 'kia', 'tổn_phước', 'lắm']",16,vi
youtube,Nguyệt Trần lượn chỗ khác đi má 🙄 vô mấy kênh có ích xã hội coi đi. Mắc mệt ghê,nguyệt_trần lượn_chỗ khác đi má vô mấy kênh có_ích xã_hội coi đi mắc mệt ghê,"['nguyệt_trần', 'lượn_chỗ', 'khác', 'đi', 'má', 'vô', 'mấy', 'kênh', 'có_ích', 'xã_hội', 'coi', 'đi', 'mắc', 'mệt', 'ghê']",15,vi
youtube,Ước gi được ở chung với chị Quỳnh....để ăn phụ chị 😋,ước gi được ở chung với chị quỳnh .. để ăn_phụ chị,"['ước', 'gi', 'được', 'ở', 'chung', 'với', 'chị', 'quỳnh', '..', 'để', 'ăn_phụ', 'chị']",12,vi
youtube,Mâm hải sản bằng 2 tháng mjk cố gắng lm vc,mâm hải_sản bằng tháng mjk cố_gắng làm vợ_chồng,"['mâm', 'hải_sản', 'bằng', 'tháng', 'mjk', 'cố_gắng', 'làm', 'vợ_chồng']",8,vi
youtube,...chừng nào tui dc ăn như z trời😑😑,.. chừng nào tui được ăn như_vậy trời,"['..', 'chừng', 'nào', 'tui', 'được', 'ăn', 'như_vậy', 'trời']",8,vi
youtube,Cô Quỳnh ơi cô quay lại căn nhà mà cô sống cho m.n xem ik ạ,cô quỳnh cô quay lại căn nhà mà cô sống cho mình xem đi,"['cô', 'quỳnh', 'cô', 'quay', 'lại', 'căn', 'nhà', 'mà', 'cô', 'sống', 'cho', 'mình', 'xem', 'đi']",14,vi
youtube,Ăn nhiều hải sản như vậy về sau này cũng khổ lắm...bị bệnh gút :( đúng là làm gì cũng khổ cả...mọi người ủng hộ mẹ con quỳnh anh nhé...nhìn ăn ngon vậy thôi chứ cũng nhiều vấn đề sức.khỏe sau này lắm,ăn nhiều hải_sản như_vậy về sau_này cũng khổ lắm .. bị bệnh gút đúng là làm gì cũng khổ cả .. mọi người ủng_hộ mẹ_con quỳnh anh .. nhìn ăn ngon vậy thôi chứ cũng nhiều vấn_đề sức khỏe sau_này lắm,"['ăn', 'nhiều', 'hải_sản', 'như_vậy', 'về', 'sau_này', 'cũng', 'khổ', 'lắm', '..', 'bị', 'bệnh', 'gút', 'đúng', 'là', 'làm', 'gì', 'cũng', 'khổ', 'cả', '..', 'mọi', 'người', 'ủng_hộ', 'mẹ_con', 'quỳnh', 'anh', '..', 'nhìn', 'ăn', 'ngon', 'vậy', 'thôi', 'chứ', 'cũng', 'nhiều', 'vấn_đề', 'sức', 'khỏe', 'sau_này', 'lắm']",41,vi
youtube,Ăn nhiều quá dư chất mốt ung thư luôn,ăn nhiều quá dư_chất mốt ung_thư luôn,"['ăn', 'nhiều', 'quá', 'dư_chất', 'mốt', 'ung_thư', 'luôn']",7,vi
youtube,Ngon quá cô ơi thèm chết l😘😘😘,ngon quá cô thèm chết là,"['ngon', 'quá', 'cô', 'thèm', 'chết', 'là']",6,vi
youtube,"<a href=""https://www.youtube.com/watch?v=p8KWdCzUHZM&amp;t=357"">5:57</a> yamate",yamate,['yamate'],1,vi
youtube,Coi phim JAV nhieu qua&#39; roi phai ko ban? Toi hieu.,coi phim jav nhieu qua rồi phai không ban toi hieu,"['coi', 'phim', 'jav', 'nhieu', 'qua', 'rồi', 'phai', 'không', 'ban', 'toi', 'hieu']",11,vi
youtube,Cô ơi cô thử quay với má chồng cô đi ạ,cô cô thử quay với má chồng cô đi,"['cô', 'cô', 'thử', 'quay', 'với', 'má', 'chồng', 'cô', 'đi']",9,vi
youtube,Chị k về Việt Nam à,chị không về việt_nam,"['chị', 'không', 'về', 'việt_nam']",4,vi
youtube,Công nhận bên Nhật toàn đàn ông bán cá không nhể,công_nhận bên nhật toàn đàn_ông bán cá không nhể,"['công_nhận', 'bên', 'nhật', 'toàn', 'đàn_ông', 'bán', 'cá', 'không', 'nhể']",9,vi
youtube,"Chị cho em hỏi chợ cá này ở đâu đc không ạ. Em cũng đang bên nhật, em ở narimasu ạ..",chị cho em hỏi chợ cá này ở đâu được không em cũng đang bên nhật em ở narimasu ..,"['chị', 'cho', 'em', 'hỏi', 'chợ', 'cá', 'này', 'ở', 'đâu', 'được', 'không', 'em', 'cũng', 'đang', 'bên', 'nhật', 'em', 'ở', 'narimasu', '..']",20,vi
youtube,"<a href=""https://www.youtube.com/watch?v=p8KWdCzUHZM&amp;t=1789"">29:49</a> nhìn Sa giống ông cụ non quá nkaaa hâha",nhìn sa_giống ông cụ non quá nkaa hâha,"['nhìn', 'sa_giống', 'ông', 'cụ', 'non', 'quá', 'nkaa', 'hâha']",8,vi
youtube,77 phải k,phải không,"['phải', 'không']",2,vi
youtube,Chồng chị già thế,chồng chị già thế,"['chồng', 'chị', 'già', 'thế']",4,vi
youtube,Sa có khẩu trang cưng quá,sa có khẩu_trang cưng quá,"['sa', 'có', 'khẩu_trang', 'cưng', 'quá']",5,vi
youtube,Nhìn thèm muốn chết,nhìn thèm muốn chết,"['nhìn', 'thèm', 'muốn', 'chết']",4,vi
youtube,Love cô Quỳnh <br>Dạ dễ thương quá 🥰🥰❤️,love cô quỳnh_dạ dễ_thương quá,"['love', 'cô', 'quỳnh_dạ', 'dễ_thương', 'quá']",5,vi
youtube,Con rất yêu cô Quỳnh,con rất yêu cô quỳnh,"['con', 'rất', 'yêu', 'cô', 'quỳnh']",5,vi
youtube,"Cực kì thích chợ cá ở Nhật và Hàn..., đi cả chợ cá không có lấy một con ruồi nhìn rất sạch sẽ và an toàn thực phẩm, ngưỡng mộ thật sự luôn chứ bây giờ ở đây đi ra chợ nhìn mấy cục thịt, con cá giống như là cả anh em dòng họ ruồi kéo về bu dậy đó nhìn không muốn mua thật sự luôn cũng thông cảm cho mấy bà bán vì bán ở ngoài trời, ruồi bu cũng không có gì lạ nhưng mình lại thích chợ cá ở Nhật và Hàn.... hơn 😊 <br>(Ý KIẾN RIÊNG )",cực_kì thích chợ cá ở nhật và hàn .. đi cả chợ cá không có lấy một con ruồi nhìn rất sạch_sẽ và an_toàn thực_phẩm ngưỡng_mộ thật_sự luôn chứ bây_giờ ở đây đi ra chợ nhìn mấy cục thịt con cá giống như là cả anh_em dòng_họ ruồi kéo về bu dậy đó nhìn không muốn mua thật_sự luôn cũng thông_cảm cho mấy bà bán vì bán ở ngoài_trời ruồi_bu cũng không có gì lạ nhưng mình lại thích chợ cá ở nhật và hàn .. hơn ý_kiến riêng,"['cực_kì', 'thích', 'chợ', 'cá', 'ở', 'nhật', 'và', 'hàn', '..', 'đi', 'cả', 'chợ', 'cá', 'không', 'có', 'lấy', 'một', 'con', 'ruồi', 'nhìn', 'rất', 'sạch_sẽ', 'và', 'an_toàn', 'thực_phẩm', 'ngưỡng_mộ', 'thật_sự', 'luôn', 'chứ', 'bây_giờ', 'ở', 'đây', 'đi', 'ra', 'chợ', 'nhìn', 'mấy', 'cục', 'thịt', 'con', 'cá', 'giống', 'như', 'là', 'cả', 'anh_em', 'dòng_họ', 'ruồi', 'kéo', 'về', 'bu', 'dậy', 'đó', 'nhìn', 'không', 'muốn', 'mua', 'thật_sự', 'luôn', 'cũng', 'thông_cảm', 'cho', 'mấy', 'bà', 'bán', 'vì', 'bán', 'ở', 'ngoài_trời', 'ruồi_bu', 'cũng', 'không', 'có', 'gì', 'lạ', 'nhưng', 'mình', 'lại', 'thích', 'chợ', 'cá', 'ở', 'nhật', 'và', 'hàn', '..', 'hơn', 'ý_kiến', 'riêng']",89,vi
youtube,Lại muốn làm con của c =))) nhìn mâm này ai cưỡng nổi,lại muốn làm con của nhìn mâm này ai cưỡng nổi,"['lại', 'muốn', 'làm', 'con', 'của', 'nhìn', 'mâm', 'này', 'ai', 'cưỡng', 'nổi']",11,vi
youtube,Hoành tráng vãi 🤤🤤🤤,hoành_tráng rất,"['hoành_tráng', 'rất']",2,vi
youtube,Chúc mừng gđ chị. Chúc c sức khỏe và thành công.,chúc_mừng gđ chị chúc sức_khỏe và thành_công,"['chúc_mừng', 'gđ', 'chị', 'chúc', 'sức_khỏe', 'và', 'thành_công']",7,vi
youtube,ngon qua quynh oi,ngon qua quynh oi,"['ngon', 'qua', 'quynh', 'oi']",4,vi
youtube,"<a href=""https://www.youtube.com/watch?v=p8KWdCzUHZM&amp;t=1800"">30:00</a> sa nói gì vậy",sa nói gì vậy,"['sa', 'nói', 'gì', 'vậy']",4,vi
youtube,motto tabetai ( Tôi muốn ăn nhiều hơn ),motto tabetai tôi muốn ăn nhiều hơn,"['motto', 'tabetai', 'tôi', 'muốn', 'ăn', 'nhiều', 'hơn']",7,vi
youtube,"Đại loại đòi ăn bánh, kêu mẹ lấy socola ha j đó á, lấy cho nó r hãy ăn ( k biết đúng k 😂),",đại_loại đòi ăn bánh kêu mẹ lấy socola gì đó á lấy cho nó rồi hãy ăn không biết đúng không,"['đại_loại', 'đòi', 'ăn', 'bánh', 'kêu', 'mẹ', 'lấy', 'socola', 'gì', 'đó', 'á', 'lấy', 'cho', 'nó', 'rồi', 'hãy', 'ăn', 'không', 'biết', 'đúng', 'không']",21,vi
youtube,"Nay bàn ăn của cô Quỳnh hoàng tráng quá hà. Chúc cô sức khoẻ, luôn tươi vui và hạnh phúc. Nhờ những clip của cô, em nấu ăn cũng đỡ hơn trước và biết thêm nhiều món mới.❤️❤️❤️",nay bàn ăn của cô quỳnh_hoàng_tráng quá hà chúc cô sức khỏe luôn tươi_vui và hạnh_phúc nhờ những clip của cô em nấu_ăn cũng đỡ hơn trước và biết thêm nhiều món mới,"['nay', 'bàn', 'ăn', 'của', 'cô', 'quỳnh_hoàng_tráng', 'quá', 'hà', 'chúc', 'cô', 'sức', 'khỏe', 'luôn', 'tươi_vui', 'và', 'hạnh_phúc', 'nhờ', 'những', 'clip', 'của', 'cô', 'em', 'nấu_ăn', 'cũng', 'đỡ', 'hơn', 'trước', 'và', 'biết', 'thêm', 'nhiều', 'món', 'mới']",33,vi
youtube,Ngon qua,ngon qua,"['ngon', 'qua']",2,vi
youtube,Đều là Nha Trang làm mà bán qua Nhật thôi chị ạ!,đều là nha_trang làm mà bán qua nhật thôi chị,"['đều', 'là', 'nha_trang', 'làm', 'mà', 'bán', 'qua', 'nhật', 'thôi', 'chị']",10,vi
youtube,CH nói tiếng nhật dễ thương quá,ch nói tiếng_nhật dễ_thương quá,"['ch', 'nói', 'tiếng_nhật', 'dễ_thương', 'quá']",5,vi
youtube,Ăn nhiều vô rồi tới già nằm đó mà khóc :)),ăn nhiều vô rồi tới già nằm đó mà khóc,"['ăn', 'nhiều', 'vô', 'rồi', 'tới', 'già', 'nằm', 'đó', 'mà', 'khóc']",10,vi
youtube,"<a href=""https://www.youtube.com/watch?v=p8KWdCzUHZM&amp;t=128"">2:08</a> nhìn sa dễ thương xỉu 😘😘",nhìn sa dễ_thương xỉu,"['nhìn', 'sa', 'dễ_thương', 'xỉu']",4,vi
youtube,Càng ngày con càng mê kênh hai mẹ con cô Quỳnh 🔥❤️🔥❤️🔥❤️,càng ngày con càng mê kênh hai mẹ_con cô quỳnh,"['càng', 'ngày', 'con', 'càng', 'mê', 'kênh', 'hai', 'mẹ_con', 'cô', 'quỳnh']",10,vi
youtube,Chúc cô Quỳnh luôn thành công trong cuộc sống nhe mãi là fan của chị❤,chúc cô quỳnh luôn thành_công trong cuộc_sống nhe mãi là fan của chị,"['chúc', 'cô', 'quỳnh', 'luôn', 'thành_công', 'trong', 'cuộc_sống', 'nhe', 'mãi', 'là', 'fan', 'của', 'chị']",13,vi
youtube,Dân chơi ko sợ mưa rơi...  Good.. 👍👍,dân_chơi không sợ mưa rơi .. good ..,"['dân_chơi', 'không', 'sợ', 'mưa', 'rơi', '..', 'good', '..']",8,vi
youtube,Chị Quỳnh chanh xã quá😲😲😲,chị quỳnh_chanh xã quá,"['chị', 'quỳnh_chanh', 'xã', 'quá']",4,vi
youtube,Hóng chị quỳnh đạt nút kim cương,hóng chị quỳnh đạt nút kim_cương,"['hóng', 'chị', 'quỳnh', 'đạt', 'nút', 'kim_cương']",6,vi
youtube,Mâm hải sản quá chất 👍👍👍,mâm hải_sản quá chất,"['mâm', 'hải_sản', 'quá', 'chất']",4,vi
youtube,Chúc mừng chị Quỳnh 😘 mà công nhận chị ăn khỏe ghê 😂,chúc_mừng chị quỳnh mà công_nhận chị ăn khỏe ghê,"['chúc_mừng', 'chị', 'quỳnh', 'mà', 'công_nhận', 'chị', 'ăn', 'khỏe', 'ghê']",9,vi
youtube,Môi đem thui lun🤣🤣🤣,môi đem thôi lun,"['môi', 'đem', 'thôi', 'lun']",4,vi
youtube,"3,3 triệu sub , 13tr đồ ăn , mừng 3 triệu sub 👍🏻",triệu sub tr_đồ ăn_mừng triệu sub,"['triệu', 'sub', 'tr_đồ', 'ăn_mừng', 'triệu', 'sub']",6,vi
youtube,"3,03 chứ ko phải 3,3 bạn",chứ không phải bạn,"['chứ', 'không', 'phải', 'bạn']",4,vi
youtube,Chát ăn kg hết quá chị Quỳnh nhiêu quá,chát ăn không hết quá chị quỳnh_nhiêu quá,"['chát', 'ăn', 'không', 'hết', 'quá', 'chị', 'quỳnh_nhiêu', 'quá']",8,vi
youtube,Đề cai ây bi :)),đề cai_ây bi,"['đề', 'cai_ây', 'bi']",3,vi
youtube,Vua Hải sản ngon quá trời luôn,vua hải_sản ngon quá trời luôn,"['vua', 'hải_sản', 'ngon', 'quá', 'trời', 'luôn']",6,vi
youtube,Chúc mừng dì,chúc_mừng dì,"['chúc_mừng', 'dì']",2,vi
youtube,Đít nó có phân mà cũng ăn luôn hả,đít nó có phân mà cũng ăn luôn,"['đít', 'nó', 'có', 'phân', 'mà', 'cũng', 'ăn', 'luôn']",8,vi
youtube,Nghe nói youtube ko cho những cảnh sơ chế giết chết  mà sao bà Quỳnh bả đăng lên mà vẫn xem được hay vậy ta,nghe nói youtube không cho những cảnh sơ_chế giết chết mà sao bà quỳnh_bả đăng lên mà vẫn xem được hay vậy ta,"['nghe', 'nói', 'youtube', 'không', 'cho', 'những', 'cảnh', 'sơ_chế', 'giết', 'chết', 'mà', 'sao', 'bà', 'quỳnh_bả', 'đăng', 'lên', 'mà', 'vẫn', 'xem', 'được', 'hay', 'vậy', 'ta']",23,vi
youtube,Hời đất ơi gì chị Q làm quá dữ luôn :33,hời đất gì chị làm quá dữ luôn,"['hời', 'đất', 'gì', 'chị', 'làm', 'quá', 'dữ', 'luôn']",8,vi
youtube,Bé sa ngồi trong cái thùng nhìn mắc cười wa,bé sa_ngồi trong cái thùng nhìn mắc cười quá,"['bé', 'sa_ngồi', 'trong', 'cái', 'thùng', 'nhìn', 'mắc', 'cười', 'quá']",9,vi
youtube,Trời ơi k chịu nổi luôn á trời :(((<br>Xem mà nuốt nước bọt từ đầu đến cuối,trời không chịu nổi luôn á_trời xem mà nuốt nước_bọt từ đầu đến cuối,"['trời', 'không', 'chịu', 'nổi', 'luôn', 'á_trời', 'xem', 'mà', 'nuốt', 'nước_bọt', 'từ', 'đầu', 'đến', 'cuối']",14,vi
youtube,Biết chừng nào mới được ăn mừng như chị trời . Chắc khoản 20 năm nữa hehehee .,biết chừng_nào mới được ăn_mừng như chị trời chắc khoản năm nữa hehehee,"['biết', 'chừng_nào', 'mới', 'được', 'ăn_mừng', 'như', 'chị', 'trời', 'chắc', 'khoản', 'năm', 'nữa', 'hehehee']",13,vi
youtube,"Cô Quỳnh đầu tư quá, được 3 triệu sub là điều xứng đáng với cô,chúc cô nhiều sức khoẻ",cô quỳnh đầu_tư quá được triệu sub là điều xứng_đáng với cô chúc cô nhiều sức khỏe,"['cô', 'quỳnh', 'đầu_tư', 'quá', 'được', 'triệu', 'sub', 'là', 'điều', 'xứng_đáng', 'với', 'cô', 'chúc', 'cô', 'nhiều', 'sức', 'khỏe']",17,vi
youtube,"Trời ơi, chảy nc miếng, quá đã",trời chảy nói_chuyện miếng quá đã,"['trời', 'chảy', 'nói_chuyện', 'miếng', 'quá', 'đã']",6,vi
youtube,Ăn một bữa cả  gia tài của tôi luôn. Thèm ghê.,ăn một bữa cả gia_tài của tôi luôn thèm ghê,"['ăn', 'một', 'bữa', 'cả', 'gia_tài', 'của', 'tôi', 'luôn', 'thèm', 'ghê']",10,vi
youtube,75 kg,không,['không'],1,vi
youtube,Tui mà làm thằng Sa là...😂,tui mà làm thằng sa là ..,"['tui', 'mà', 'làm', 'thằng', 'sa', 'là', '..']",7,vi
youtube,Ăn đám cưới sa á,ăn đám_cưới sa_á,"['ăn', 'đám_cưới', 'sa_á']",3,vi
youtube,Tui khong muon Xem video vi kieu an uong qua xau 👎,tui không muon xem video vi_kieu an_uong qua xau,"['tui', 'không', 'muon', 'xem', 'video', 'vi_kieu', 'an_uong', 'qua', 'xau']",9,vi
youtube,"Sa ,so cute",sa so cute,"['sa', 'so', 'cute']",3,vi
youtube,Video đài nhất cuả Cô Quỳnh,video đài nhất của cô quỳnh,"['video', 'đài', 'nhất', 'của', 'cô', 'quỳnh']",6,vi
youtube,Hoành tráng quá 😍 mún đc ăn ké c Quỳnh,hoành_tráng quá muốn được ăn ké quỳnh,"['hoành_tráng', 'quá', 'muốn', 'được', 'ăn', 'ké', 'quỳnh']",7,vi
youtube,Hóng bữa giờ thấy 3 triệu rồi mà sao cô chưa ăn mừng tưởng cô quên ko á 😤,hóng bữa giờ thấy triệu rồi mà sao cô chưa ăn mừng_tưởng cô quên không á,"['hóng', 'bữa', 'giờ', 'thấy', 'triệu', 'rồi', 'mà', 'sao', 'cô', 'chưa', 'ăn', 'mừng_tưởng', 'cô', 'quên', 'không', 'á']",16,vi
youtube,Em chỉ thích video ăn một mâm thực bự,em chỉ thích video ăn một mâm thực_bự,"['em', 'chỉ', 'thích', 'video', 'ăn', 'một', 'mâm', 'thực_bự']",8,vi
youtube,Quỳnh và basa là 101 kg,quỳnh và basa là không,"['quỳnh', 'và', 'basa', 'là', 'không']",5,vi
youtube,Nhìn đã quá,nhìn đã quá,"['nhìn', 'đã', 'quá']",3,vi
youtube,"Huỳnh còn trẻ tài sắc vẹn toàn cô rất hâm mộ con đó huỳnh ,một mình nơi xứ người ngoan có hiếu lo cho mẹ",huỳnh còn trẻ tài_sắc_vẹn toàn cô rất hâm_mộ con đó huỳnh một_mình nơi xứ người ngoan có hiếu_lo cho mẹ,"['huỳnh', 'còn', 'trẻ', 'tài_sắc_vẹn', 'toàn', 'cô', 'rất', 'hâm_mộ', 'con', 'đó', 'huỳnh', 'một_mình', 'nơi', 'xứ', 'người', 'ngoan', 'có', 'hiếu_lo', 'cho', 'mẹ']",20,vi
youtube,"C quỳnh cứ làm mâm nhẹ nhàng miễn ăn ngon là đc, m.n nhìn cũng thấy ngon. Nhiều quá c làm cực mà nhìn nó mệt, đồ ăn quay xa khó cảm nhận. Chúc c thành công &lt;3",quỳnh cứ làm mâm nhẹ_nhàng miễn ăn ngon là được mình nhìn cũng thấy ngon nhiều quá làm cực mà nhìn nó mệt_đồ_ăn quay xa khó cảm_nhận chúc thành_công,"['quỳnh', 'cứ', 'làm', 'mâm', 'nhẹ_nhàng', 'miễn', 'ăn', 'ngon', 'là', 'được', 'mình', 'nhìn', 'cũng', 'thấy', 'ngon', 'nhiều', 'quá', 'làm', 'cực', 'mà', 'nhìn', 'nó', 'mệt_đồ_ăn', 'quay', 'xa', 'khó', 'cảm_nhận', 'chúc', 'thành_công']",29,vi
youtube,Chuc mung quynh nha.,chuc mung quynh,"['chuc', 'mung', 'quynh']",3,vi
youtube,ngon quá chị ơi,ngon quá chị,"['ngon', 'quá', 'chị']",3,vi
youtube,"<a href=""https://www.youtube.com/watch?v=p8KWdCzUHZM&amp;t=356"">5:56</a> yamete",yamete,['yamete'],1,vi
youtube,Dừng lại,dừng lại,"['dừng', 'lại']",2,vi
youtube,Haha,haha,['haha'],1,vi
youtube,Bà này thích ăn hải sản,bà này thích ăn hải_sản,"['bà', 'này', 'thích', 'ăn', 'hải_sản']",5,vi
